PRODUCT_ID,DAY,SALES_VALUE,RETAIL_DISC,PROMO
975938,332,0.89,0.0,0
975938,333,0.89,0.0,0
975938,335,0.89,0.0,0
975938,336,0.89,0.0,0
975938,337,0.89,0.0,0
975938,338,0.89,0.0,0
975938,339,0.89,0.0,0
975938,340,0.89,0.0,0
975938,341,0.89,0.0,0
975938,342,0.89,0.0,0
975938,344,0.89,0.0,0
975938,345,0.89,0.0,0
975938,346,0.89,0.0,0
975938,349,0.89,0.0,0
975938,350,0.89,0.0,0
975938,351,0.89,0.0,0
975938,352,0.89,0.0,0
975938,353,0.89,0.0,0
975938,354,0.89,0.0,0
975938,355,0.89,0.0,0
975938,356,0.89,0.0,0
975938,360,0.89,0.0,0
975938,363,0.89,0.0,0
975938,364,0.89,0.0,0
975938,365,0.89,0.0,0
975938,366,0.89,0.0,0
975938,367,0.89,0.0,0
975938,370,0.89,0.0,0
975938,372,0.89,0.0,0
975938,374,1.78,0.0,0
975938,377,0.89,0.0,0
975938,379,0.89,0.0,0
975938,380,0.89,0.0,0
975938,381,1.78,0.0,0
975938,384,0.89,0.0,0
975938,385,0.89,0.0,0
975938,386,0.89,0.0,0
975938,387,0.89,0.0,0
975938,388,0.89,0.0,0
975938,390,0.89,0.0,0
975938,391,0.89,0.0,0
975938,392,0.89,0.0,0
975938,393,0.89,0.0,0
975938,394,0.89,0.0,0
975938,395,0.89,0.0,0
975938,398,0.89,0.0,0
975938,399,0.89,0.0,0
975938,400,1.78,0.0,0
975938,402,0.89,0.0,0
975938,405,0.89,0.0,0
975938,406,1.78,0.0,0
975938,412,0.89,0.0,0
975938,413,0.89,0.0,0
975938,414,0.89,0.0,0
975938,415,1.78,0.0,0
975938,418,1.78,0.0,0
975938,419,1.78,0.0,0
975938,420,1.78,0.0,0
975938,421,0.89,0.0,0
975938,422,0.89,0.0,0
975938,423,0.89,0.0,0
975938,427,0.89,0.0,0
975938,428,0.89,0.0,0
975938,429,0.89,0.0,0
975938,430,0.89,0.0,0
975938,433,0.89,0.0,0
975938,435,0.89,0.0,0
975938,441,0.89,0.0,0
975938,442,0.89,0.0,0
975938,443,0.89,0.0,0
975938,444,0.89,0.0,0
975938,446,0.89,0.0,0
975938,447,0.89,0.0,0
975938,448,1.78,0.0,0
975938,456,2.67,0.0,0
975938,457,0.89,0.0,0
975938,462,0.89,0.0,0
975938,470,0.89,0.0,0
975938,471,0.89,0.0,0
975938,475,0.89,0.0,0
975938,476,0.89,0.0,0
975938,477,0.89,0.0,0
975938,478,0.89,0.0,0
975938,481,0.89,0.0,0
975938,482,0.89,0.0,0
975938,483,0.89,0.0,0
975938,484,0.89,0.0,0
975938,491,0.89,0.0,0
975938,493,0.89,0.0,0
975938,495,1.78,0.0,0
975938,496,0.89,0.0,0
975938,497,0.89,0.0,0
975938,499,0.89,0.0,0
975938,500,0.89,0.0,0
975938,503,0.89,0.0,0
975938,504,0.89,0.0,0
975974,501,1.89,0.0,0
976038,680,0.67,-0.12,1
976065,286,1.26,-0.08,1
976065,522,2.89,-0.93,1
976065,523,5.28,-1.7000000000000002,1
976065,529,3.84,0.0,0
976065,627,1.0,0.0,0
976065,707,1.0,0.0,0
976068,40,12.95,0.0,0
976074,585,20.59,0.0,0
976108,606,2.19,-0.5,1
976108,636,2.19,-0.5,1
976112,556,2.64,0.0,0
976114,105,2.5,-0.99,1
976114,110,2.5,-0.99,1
976114,247,2.5,-0.99,1
976114,490,2.5,-1.19,1
976114,495,2.5,-1.19,1
976114,519,5.0,-2.38,1
976189,246,1.2,-0.59,1
976199,58,2.5,-1.09,1
976199,69,2.99,-0.6,1
976199,96,2.99,-0.6,1
976199,124,2.99,-0.6,1
976199,137,2.99,-0.6,1
976199,146,2.99,-0.6,1
976199,157,2.5,-1.09,1
976199,191,1.99,-1.6,1
976199,214,3.23,-0.36,1
976199,217,3.59,0.0,0
976199,238,3.34,-0.25,1
976199,246,7.5,-3.2700000000000005,1
976199,259,2.29,-1.3,1
976199,269,2.0,-1.59,1
976199,297,2.5,-1.09,1
976199,319,3.69,0.0,0
976199,330,3.59,0.0,0
976199,344,3.59,0.0,0
976199,348,3.59,0.0,0
976199,378,2.0,-1.15,1
976199,388,2.0,-1.15,1
976199,403,3.15,0.0,0
976199,412,3.15,0.0,0
976199,417,3.15,0.0,0
976199,428,3.15,0.0,0
976199,449,3.15,0.0,0
976199,477,3.15,0.0,0
976199,505,3.15,0.0,0
976199,615,5.98,0.0,0
976199,652,2.99,0.0,0
976199,658,2.0,-0.99,1
976199,694,2.99,0.0,0
976200,74,2.39,0.0,0
976200,159,2.39,0.0,0
976200,164,2.39,0.0,0
976200,167,2.41,0.0,0
976200,179,1.97,-0.4,1
976200,246,1.95,-0.39,1
976200,258,3.92,-0.79,1
976200,265,1.95,-0.39,1
976200,333,1.99,-0.4,1
976200,346,1.95,-0.39,1
976200,350,1.97,-0.4,1
976200,355,1.99,-0.4,1
976200,390,2.06,-0.19,1
976214,49,4.78,0.0,0
976214,184,1.43,-0.96,1
976214,596,2.34,-0.15,1
976218,89,3.57,0.0,0
976293,307,3.0,-0.99,1
976300,110,0.49,0.0,0
976300,274,2.67,-0.27,1
976304,109,5.59,0.0,0
976304,578,4.29,-1.3,1
976335,159,1.99,0.0,0
976335,415,1.5,-0.62,1
976335,439,1.5,-0.62,1
976335,661,2.12,0.0,0
976361,529,3.99,0.0,0
976393,451,1.99,0.0,0
976433,96,2.59,0.0,0
976433,126,2.59,0.0,0
976463,480,2.5,-0.99,1
976480,320,1.67,-0.42,1
976480,515,1.5,-0.59,1
976480,677,1.0,-1.09,1
976493,529,7.99,0.0,0
976506,208,3.59,0.0,0
976506,237,2.0,-1.59,1
976511,340,1.0,-0.19,1
976511,378,1.19,0.0,0
976511,439,2.0,-0.38,1
976552,264,3.49,0.0,0
976592,345,3.99,0.0,0
976621,187,0.5,-0.29,1
976621,392,0.78,-0.8,1
976715,35,1.98,0.0,0
976715,135,1.98,0.0,0
976715,176,1.98,0.0,0
976715,196,1.98,0.0,0
976761,18,2.0,-0.59,1
976761,91,1.25,-1.34,1
976761,434,1.0,-1.59,1
976767,555,2.99,-0.6,1
976767,652,3.59,0.0,0
976791,42,1.19,0.0,0
976791,55,1.19,0.0,0
976791,131,1.19,0.0,0
976791,174,1.19,0.0,0
976791,193,1.19,0.0,0
976791,257,0.89,0.0,0
976807,676,4.69,0.0,0
976807,691,2.5,-2.19,1
976835,194,1.99,-2.0,1
976835,377,3.79,-0.2,1
976864,71,0.99,0.0,0
976864,149,0.99,0.0,0
976864,242,0.99,0.0,0
976864,280,0.99,0.0,0
976864,466,1.19,0.0,0
976864,609,1.0,-0.19,1
976872,91,2.49,0.0,0
976872,437,2.49,0.0,0
976872,455,2.49,0.0,0
976922,229,1.99,-2.0,1
976922,328,2.0,-1.99,1
976922,412,1.99,-2.0,1
976955,13,0.4,-0.39,1
976955,293,1.0,-0.58,1
976955,415,1.0,-0.58,1
976955,445,1.0,-0.58,1
976955,593,0.79,0.0,0
976955,622,0.79,0.0,0
976955,691,0.44,-0.35,1
976996,491,5.99,0.0,0
976996,617,5.99,0.0,0
976998,26,1.18,-0.4,1
976998,54,1.18,-0.4,1
976998,59,0.59,-0.2,1
976998,81,1.77,-0.6,1
976998,87,0.34,-0.45,1
976998,101,1.18,-0.4,1
976998,110,1.77,-0.6,1
976998,115,0.59,-0.3,1
976998,124,1.0,-0.78,1
976998,128,1.0,-0.78,1
976998,157,0.5,-0.39,1
976998,179,1.78,0.0,0
976998,187,1.71,0.0,0
976998,213,1.14,0.0,0
976998,233,2.28,0.0,0
976998,236,1.14,0.0,0
976998,256,1.14,0.0,0
976998,277,0.57,0.0,0
976998,285,0.57,0.0,0
976998,292,1.71,0.0,0
976998,308,0.57,0.0,0
976998,375,1.14,0.0,0
976998,390,1.14,0.0,0
976998,418,0.57,0.0,0
976998,424,0.57,0.0,0
976998,431,1.71,0.0,0
976998,453,0.57,0.0,0
976998,459,2.28,0.0,0
976998,469,1.14,0.0,0
976998,480,0.57,0.0,0
976998,481,1.14,0.0,0
976998,494,1.71,0.0,0
976998,504,1.14,0.0,0
976998,508,1.14,0.0,0
976998,522,1.14,0.0,0
976998,543,0.57,0.0,0
976998,544,1.71,0.0,0
976998,552,1.14,0.0,0
976998,565,1.5,-0.21000000000000002,1
976998,586,1.0,-0.14,1
976998,600,1.5,-0.21,1
976998,601,1.0,-0.14,1
976998,606,0.5,-0.07,1
976998,613,0.5,-0.07,1
976998,626,1.0,-0.14,1
976998,636,1.0,-0.14,1
976998,648,0.5,-0.07,1
976998,655,2.0,-0.28,1
976998,664,1.18,0.0,0
976998,697,1.18,0.0,0
977002,118,1.99,0.0,0
977033,268,0.8,-0.29,1
977033,334,0.8,-0.29,1
977033,460,1.6,-0.78,1
977042,199,2.39,0.0,0
977045,277,0.79,-0.1,1
977093,358,1.44,-0.3,1
977093,709,1.67,-0.32,1
977166,125,1.0,-0.49,1
977166,159,1.0,-0.49,1
977166,264,1.0,-0.49,1
977218,37,1.09,-0.2,1
977218,138,1.0,-0.29,1
977220,431,2.99,-0.6,1
977220,534,2.75,-0.84,1
977268,107,0.59,-0.1,1
977268,252,0.65,0.0,0
977268,335,1.3,0.0,0
977275,180,5.99,0.0,0
977275,574,5.49,0.0,0
977275,630,5.49,0.0,0
977288,600,2.59,-0.8,1
977288,638,2.59,-0.8,1
977290,287,1.72,0.0,0
977330,319,1.89,0.0,0
977330,641,1.89,0.0,0
977344,64,1.39,-0.5,1
977344,268,1.5,-0.49,1
977344,275,3.0,-0.98,1
977344,319,1.67,-0.32,1
977344,340,1.99,0.0,0
977344,522,1.5,-0.49,1
977344,622,1.25,-0.74,1
977367,236,5.69,0.0,0
977367,286,5.69,0.0,0
977481,242,1.89,0.0,0
977481,262,3.78,0.0,0
977481,379,1.0,-0.89,1
977481,550,1.89,0.0,0
977481,662,1.89,0.0,0
977497,24,1.89,-0.4,1
977497,37,1.89,-0.4,1
977497,357,1.89,-0.4,1
977497,376,1.89,-0.4,1
977497,413,1.89,-0.4,1
977497,425,1.89,-0.4,1
977499,41,1.39,-0.6,1
977499,98,1.84,-0.15,1
977499,113,1.85,-0.14,1
977499,495,1.42,0.0,0
977499,539,3.08,0.0,0
977499,547,3.08,0.0,0
977499,551,1.54,0.0,0
977499,649,1.54,0.0,0
977499,662,1.54,0.0,0
977508,25,2.29,-0.4,1
977508,169,1.99,-0.7,1
977508,179,1.99,-0.7,1
977508,326,2.29,-0.4,1
977508,518,2.69,0.0,0
977543,117,2.5,-0.49,1
977543,189,3.33,-2.65,1
977543,190,1.67,-1.32,1
977543,193,1.67,-1.32,1
977543,211,1.67,-1.32,1
977543,264,1.5,-1.49,1
977543,267,5.68,-0.3,1
977543,294,1.5,-1.49,1
977543,347,3.34,-2.64,1
977543,523,1.19,-0.8,1
977543,546,1.19,-0.8,1
977543,554,1.19,-0.8,1
977543,566,1.67,-0.32,1
977545,326,1.0,-0.59,1
977545,476,3.18,0.0,0
977545,549,1.0,-0.59,1
977545,622,1.25,-0.34,1
977545,691,2.0,-1.18,1
977559,115,3.5,-0.69,1
977563,360,3.99,0.0,0
977571,83,3.19,-0.8,1
977613,357,3.94,0.0,0
977654,62,3.84,-3.85,1
977654,111,6.49,-1.2,1
977658,315,3.99,-3.99,1
977658,430,0.0,-3.99,1
977658,474,2.5,-1.49,1
977658,528,3.99,-3.99,1
977761,149,2.78,0.0,0
977780,208,10.55,0.0,0
977780,385,4.5,0.0,0
977780,647,3.75,-0.5,1
977780,670,5.69,0.0,0
977780,692,4.25,0.0,0
977787,390,2.69,-0.3,1
977791,328,2.0,-0.58,1
977798,308,2.0,-1.79,1
977802,302,3.49,0.0,0
977831,157,0.95,0.0,0
977831,378,1.0,0.0,0
977831,504,0.8,-0.2,1
977831,703,1.0,0.0,0
977854,136,1.04,-1.05,1
977854,143,1.04,-1.05,1
977854,203,1.79,-0.3,1
977854,280,2.09,0.0,0
977854,305,1.4,-0.69,1
977854,319,3.58,-0.6,1
977854,327,1.79,-0.3,1
977854,385,1.67,-0.42,1
977854,390,3.34,-0.84,1
977854,424,1.79,-0.3,1
977854,443,1.79,-0.3,1
977854,505,1.79,-0.3,1
977854,523,1.79,-0.3,1
977854,545,1.79,-0.3,1
977854,580,1.67,-0.42,1
977854,585,1.67,-0.42,1
977854,621,1.79,-0.3,1
977854,647,1.79,-0.3,1
977867,143,2.0,-0.89,1
977867,192,2.69,-0.2,1
977867,266,2.0,-0.89,1
977867,344,2.5,-0.39,1
977867,474,2.5,-0.39,1
977867,600,2.5,-0.39,1
977873,220,0.99,-0.2,1
977873,234,0.99,-0.2,1
977873,250,0.99,-0.2,1
977873,284,1.19,0.0,0
977873,297,1.19,0.0,0
977873,414,1.0,-0.19,1
977873,453,1.0,-0.19,1
977873,471,1.0,-0.19,1
977873,497,2.0,-0.38,1
977873,621,1.0,-0.19,1
977882,82,2.49,0.0,0
977882,174,2.49,0.0,0
977886,130,3.0,-2.39,1
977890,250,0.99,0.0,0
977900,640,3.99,0.0,0
977906,564,9.99,0.0,0
977906,577,7.99,-2.0,1
977908,438,2.0,-0.59,1
977908,457,2.59,0.0,0
977915,196,1.99,0.0,0
977928,31,0.68,0.0,0
977928,153,0.68,0.0,0
978061,146,5.49,0.0,0
978061,235,5.49,0.0,0
978077,153,4.0,-2.58,1
978077,320,2.5,-0.79,1
978077,374,2.5,-0.79,1
978077,692,2.0,-1.29,1
978141,322,2.19,0.0,0
978144,704,1.69,0.0,0
978155,259,1.0,-1.29,1
978155,380,1.0,-1.29,1
978221,316,2.59,0.0,0
978242,465,4.49,0.0,0
978265,484,1.25,0.0,0
978265,492,1.59,0.0,0
978265,515,0.6,0.0,0
978270,620,5.07,-2.4,1
978270,630,3.38,-1.6,1
978293,131,13.99,0.0,0
978294,78,3.77,0.0,0
978303,447,4.99,0.0,0
978306,579,1.0,-0.15,1
978306,651,1.0,-0.15,1
978318,246,2.5,-0.29,1
978318,346,2.49,0.0,0
978330,423,14.0,0.0,0
978332,33,2.99,-0.2,1
978332,96,3.19,0.0,0
978332,276,2.79,-0.4,1
978343,422,4.99,0.0,0
978343,665,4.99,0.0,0
978354,116,1.25,-0.74,1
978382,93,0.79,-0.8,1
978382,104,1.34,-0.25,1
978382,118,1.59,0.0,0
978382,139,1.59,0.0,0
978382,169,1.34,-0.25,1
978382,196,1.59,0.0,0
978382,223,1.34,-0.25,1
978382,236,1.34,-0.25,1
978382,256,1.34,-0.25,1
978382,280,0.88,-0.71,1
978382,296,1.59,0.0,0
978382,307,1.59,0.0,0
978382,324,1.34,-0.25,1
978382,376,0.88,-0.71,1
978382,460,1.33,-0.26,1
978383,599,1.19,0.0,0
978387,166,1.5,0.0,0
978387,304,1.99,0.0,0
978387,349,1.99,0.0,0
978499,117,4.29,0.0,0
978561,124,0.88,-0.41,1
978595,236,2.89,0.0,0
978609,172,3.89,-0.4,1
978609,268,3.99,0.0,0
978609,399,3.99,0.0,0
978657,677,1.99,0.0,0
978810,71,1.89,-0.4,1
978810,211,1.79,-0.6,1
978818,126,8.08,-0.9,1
978826,640,5.39,0.0,0
978836,123,4.29,0.0,0
978836,153,4.29,0.0,0
978836,223,3.39,-0.9,1
978836,256,3.39,-0.9,1
978836,270,4.29,0.0,0
978836,276,4.29,0.0,0
978836,326,4.29,0.0,0
978836,384,3.67,-0.62,1
978836,388,3.67,-0.62,1
978836,433,8.58,0.0,0
978836,459,4.29,0.0,0
978836,496,3.39,0.0,0
978836,522,3.39,0.0,0
978836,549,3.39,0.0,0
978836,578,3.34,-0.05,1
978836,599,3.39,0.0,0
978836,609,3.69,0.0,0
978836,656,3.5,-0.19,1
978851,124,3.99,0.0,0
978879,115,4.19,0.0,0
978879,207,3.89,0.0,0
978879,515,4.39,0.0,0
978879,552,3.99,-0.4,1
978906,54,2.5,-0.49,1
978906,75,2.5,-0.49,1
978906,187,2.99,0.0,0
978906,264,2.99,0.0,0
978906,297,2.99,0.0,0
978906,347,2.5,-0.49,1
978906,416,2.5,-0.49,1
978913,153,0.38,0.0,0
978913,257,0.42,0.0,0
978913,261,0.42,0.0,0
978913,355,1.26,0.0,0
978956,81,5.99,0.0,0
978974,47,1.99,-0.7,1
978974,157,3.98,-1.4,1
978974,187,2.69,0.0,0
978974,231,1.99,-0.7,1
978974,264,1.99,-0.7,1
978974,460,4.0,-1.38,1
978974,547,1.0,-1.69,1
978975,21,2.4,0.0,0
979025,671,6.99,0.0,0
979057,49,1.99,0.0,0
979057,64,3.0,-0.98,1
979057,103,1.5,-0.49,1
979057,464,1.34,-0.65,1
979080,40,7.69,0.0,0
979106,228,2.5,-0.49,1
979106,315,2.99,0.0,0
979115,153,10.99,0.0,0
979117,451,2.69,0.0,0
979117,535,1.5,-1.09,1
979117,652,1.5,-1.09,1
979117,670,3.0,-2.18,1
979118,213,4.0,-1.38,1
979118,301,5.38,0.0,0
979174,165,4.19,-0.6,1
979174,306,3.89,-0.26,1
979239,309,0.5,-0.29,1
979239,311,0.5,-0.29,1
979239,615,1.8,-0.57,1
979239,630,1.2,-0.38,1
979239,658,2.4,-0.76,1
979239,672,2.4,-0.76,1
979239,684,3.6,-1.14,1
979239,691,1.2,-0.38,1
979308,21,6.99,0.0,0
979308,395,20.97,0.0,0
979387,268,2.98,-0.2,1
979387,406,1.59,0.0,0
979387,509,1.79,0.0,0
979387,519,3.58,0.0,0
979387,550,1.79,0.0,0
979399,140,0.33,0.0,0
979421,174,1.49,0.0,0
979423,418,0.99,0.0,0
979423,481,0.99,0.0,0
979439,586,3.79,0.0,0
979452,36,3.49,0.0,0
979452,84,3.49,0.0,0
979452,106,3.49,0.0,0
979452,131,3.49,0.0,0
979452,149,3.49,0.0,0
979452,174,3.49,0.0,0
979452,229,4.39,0.0,0
979452,248,4.39,0.0,0
979452,272,4.39,0.0,0
979452,289,4.39,0.0,0
979452,316,4.39,0.0,0
979452,339,4.39,0.0,0
979452,386,4.39,0.0,0
979452,414,4.39,0.0,0
979452,430,4.39,0.0,0
979452,453,4.39,0.0,0
979452,471,4.39,0.0,0
979452,508,4.39,0.0,0
979452,529,4.39,0.0,0
979452,609,4.39,0.0,0
979452,650,4.39,0.0,0
979452,686,4.39,0.0,0
979523,636,1.79,-1.0,1
979523,676,2.79,0.0,0
979551,157,8.99,-2.0,1
979566,110,1.65,-0.94,1
979566,123,1.65,-0.94,1
979566,125,1.65,-0.94,1
979566,196,1.54,0.0,0
979566,292,1.82,0.0,0
979566,467,1.82,0.0,0
979566,551,1.67,-0.15,1
979566,586,1.67,-0.15,1
979566,668,1.82,0.0,0
979585,89,1.58,-1.4,1
979585,97,0.79,-0.7,1
979585,191,0.67,-0.82,1
979585,413,0.99,-0.5,1
979697,69,3.29,0.0,0
979705,42,4.0,-0.58,1
979707,3,0.58,-0.14,1
979707,12,0.97,0.0,0
979707,16,0.78,-0.79,1
979707,33,0.4,-0.26,1
979707,60,1.37,0.0,0
979707,74,0.99,0.0,0
979707,75,0.99,0.0,0
979707,104,0.81,0.0,0
979707,116,0.99,0.0,0
979707,135,0.53,0.0,0
979707,187,3.01,0.0,0
979707,201,1.53,0.0,0
979707,205,0.88,0.0,0
979707,216,0.55,0.0,0
979707,224,2.61,0.0,0
979707,232,0.76,0.0,0
979707,235,1.01,0.0,0
979707,257,2.09,0.0,0
979707,264,2.71,0.0,0
979707,266,2.99,0.0,0
979707,274,0.7,0.0,0
979707,280,0.74,0.0,0
979707,289,2.5,0.0,0
979707,293,2.07,0.0,0
979707,296,2.95,0.0,0
979707,299,1.42,0.0,0
979707,301,1.76,0.0,0
979707,306,1.7,0.0,0
979707,307,1.03,0.0,0
979707,316,3.31,0.0,0
979707,319,2.0,0.0,0
979707,322,2.06,0.0,0
979707,324,0.76,0.0,0
979707,332,1.25,0.0,0
979707,333,2.53,0.0,0
979707,334,1.13,0.0,0
979707,336,2.92,0.0,0
979707,338,1.01,0.0,0
979707,341,0.9,0.0,0
979707,346,1.52,0.0,0
979707,356,0.82,0.0,0
979707,359,0.94,0.0,0
979707,360,2.9,0.0,0
979707,363,0.8,0.0,0
979707,390,1.66,0.0,0
979707,408,0.68,0.0,0
979707,436,2.48,0.0,0
979707,462,0.51,0.0,0
979707,567,0.52,0.0,0
979707,572,1.54,0.0,0
979707,573,0.86,0.0,0
979707,574,1.05,0.0,0
979707,581,1.0,0.0,0
979707,586,1.21,0.0,0
979707,593,0.43,0.0,0
979707,600,1.46,0.0,0
979707,610,1.78,0.0,0
979707,615,0.77,0.0,0
979707,618,1.61,0.0,0
979707,619,2.84,0.0,0
979707,621,1.19,0.0,0
979707,626,1.23,0.0,0
979707,628,0.88,0.0,0
979707,635,0.72,0.0,0
979707,640,0.67,0.0,0
979707,647,0.72,0.0,0
979707,648,0.77,0.0,0
979707,649,1.65,0.0,0
979707,652,0.66,0.0,0
979707,656,1.45,0.0,0
979707,658,3.81,0.0,0
979707,662,1.68,0.0,0
979707,667,1.27,0.0,0
979707,670,2.7,0.0,0
979707,672,0.31,0.0,0
979707,684,1.9,0.0,0
979707,686,1.92,0.0,0
979707,698,1.62,0.0,0
979728,211,1.39,0.0,0
979746,64,0.68,-0.64,1
979746,69,0.68,-0.64,1
979746,343,0.17,0.0,0
979746,371,0.34,0.0,0
979746,381,0.3,-0.21,1
979746,526,0.17,0.0,0
979778,471,0.0,0.0,0
979792,105,2.0,-1.99,1
979792,587,5.0,-2.98,1
979877,347,2.5,-0.69,1
979931,102,2.94,-1.45,1
979973,159,1.19,-0.4,1
979973,306,1.5,-0.09,1
979973,327,1.5,-0.09,1
979973,425,1.5,-0.09,1
979987,246,6.58,-0.4,1
979987,262,6.58,-0.4,1
979987,269,3.29,-0.2,1
979987,274,6.58,-0.4,1
980095,172,6.49,0.0,0
980095,691,5.49,-1.0,1
980199,124,2.5,-0.49,1
980246,43,1.99,-0.7,1
980246,60,1.99,-0.7,1
980246,129,2.69,0.0,0
980246,210,2.69,0.0,0
980246,223,5.38,0.0,0
980246,226,2.69,0.0,0
980246,228,18.83,0.0,0
980246,233,2.69,0.0,0
980246,235,2.69,0.0,0
980246,291,2.69,0.0,0
980246,390,2.69,0.0,0
980246,567,7.35,-0.72,1
980246,598,4.9,-0.48,1
980246,608,2.39,-0.3,1
980246,610,2.39,-0.3,1
980259,40,3.14,0.0,0
980259,223,3.59,0.0,0
980259,555,3.29,0.0,0
980259,648,3.29,0.0,0
980317,314,2.0,-0.59,1
980317,525,2.0,-0.59,1
980353,466,9.99,-4.0,1
980353,492,19.98,-8.0,1
980362,696,7.99,0.0,0
980412,74,1.09,-1.1,1
980412,234,2.19,0.0,0
980412,614,2.19,0.0,0
980412,689,2.19,0.0,0
980433,115,2.99,0.0,0
980433,511,2.0,-0.99,1
980436,235,3.29,0.0,0
980546,693,3.69,0.0,0
980546,694,3.69,0.0,0
980649,170,8.26,0.0,0
980649,226,6.35,0.0,0
980657,100,1.59,-0.4,1
980657,165,1.59,-0.4,1
980657,620,1.5,-0.49,1
980666,60,1.75,-0.64,1
980666,236,1.5,-0.89,1
980666,484,4.0,-0.78,1
980666,592,2.29,-0.1,1
980723,532,3.0,-0.58,1
980723,543,1.79,0.0,0
980723,554,3.0,-0.58,1
980723,674,3.58,0.0,0
980727,17,1.0,-0.69,1
980727,26,1.0,-0.69,1
980727,47,3.0,-2.07,1
980727,239,1.25,-0.54,1
980727,274,1.25,-0.54,1
980727,335,1.0,-0.79,1
980727,336,0.75,-0.79,1
980727,340,1.0,-0.79,1
980727,399,2.0,-1.58,1
980727,403,2.0,-1.58,1
980727,409,1.0,-0.79,1
980727,431,1.14,-0.4,1
980727,511,2.0,-1.58,1
980727,543,0.75,-0.79,1
980727,651,1.29,-0.5,1
980761,315,4.29,0.0,0
980823,121,8.0,0.0,0
980823,131,8.0,0.0,0
980823,151,8.0,0.0,0
980823,374,0.0,-4.99,1
980823,463,7.98,0.0,0
980823,476,2.99,0.0,0
980823,536,10.0,0.0,0
980823,539,3.34,0.0,0
980823,673,3.34,0.0,0
980860,190,1.89,-0.6,1
980860,416,1.88,-0.61,1
980864,308,2.49,0.0,0
980866,71,5.49,0.0,0
980866,279,4.99,-0.5,1
980984,423,2.99,-1.0,1
980984,487,2.99,-1.0,1
980984,517,5.98,-2.0,1
980984,581,2.99,-1.0,1
980995,542,2.79,0.0,0
980995,580,2.79,0.0,0
981086,557,3.79,0.0,0
981086,584,2.5,-1.29,1
981086,659,3.79,0.0,0
981086,701,2.5,-1.29,1
981103,664,2.29,0.0,0
981109,147,3.19,0.0,0
981109,361,3.19,0.0,0
981109,621,3.09,0.0,0
981127,40,10.99,0.0,0
981127,81,10.99,0.0,0
981127,321,10.99,0.0,0
981179,664,2.59,0.0,0
981213,308,3.49,0.0,0
981240,357,0.68,0.0,0
981288,160,2.69,-0.2,1
981288,332,2.5,-0.39,1
981288,506,2.5,-0.39,1
981288,674,2.5,-0.39,1
981289,249,4.79,0.0,0
981298,149,5.56,0.0,0
981298,203,1.39,0.0,0
981298,263,1.98,-0.8,1
981298,428,5.56,0.0,0
981356,365,1.38,0.0,0
981370,26,2.99,0.0,0
981370,431,2.89,-0.1,1
981370,566,2.89,-0.1,1
981370,673,2.79,-0.2,1
981392,47,1.89,0.0,0
981425,270,3.74,0.0,0
981425,291,2.49,0.0,0
981459,71,3.49,0.0,0
981494,40,2.99,0.0,0
981494,259,2.0,-0.99,1
981521,66,1.59,-0.1,1
981521,74,0.99,-0.7,1
981521,112,1.59,-0.1,1
981521,149,1.89,0.0,0
981521,207,1.89,0.0,0
981521,213,1.89,0.0,0
981521,240,3.98,0.0,0
981521,246,1.99,0.0,0
981521,251,1.99,0.0,0
981521,256,1.99,0.0,0
981521,277,1.99,0.0,0
981521,312,1.99,0.0,0
981521,430,1.99,0.0,0
981521,509,1.99,0.0,0
981521,621,1.79,-0.2,1
981591,97,0.99,-0.8,1
981591,260,1.0,-0.89,1
981591,277,1.0,-0.89,1
981591,296,1.0,-0.89,1
981591,306,1.0,-0.89,1
981591,312,1.0,-0.89,1
981601,372,4.19,0.0,0
981609,185,1.09,0.0,0
981628,132,3.3,-0.83,1
981628,445,2.56,0.0,0
981628,475,4.48,0.0,0
981628,539,7.52,-1.9,1
981628,567,5.04,0.0,0
981660,98,1.99,-0.6,1
981660,251,2.5,-0.29,1
981666,282,3.38,-0.6,1
981677,549,8.69,0.0,0
981716,245,2.0,-0.49,1
981716,289,2.0,-0.49,1
981716,481,2.0,-0.49,1
981745,478,5.99,-1.0,1
981753,246,19.2,-13.0,1
981760,4,0.79,-0.6,1
981760,18,1.15,-0.24,1
981760,32,1.15,-0.24,1
981760,40,1.15,-0.24,1
981760,47,1.15,-0.24,1
981760,62,1.15,-0.24,1
981760,67,1.15,-0.24,1
981760,83,1.15,-0.24,1
981760,88,3.4499999999999997,-0.72,1
981760,98,1.15,-0.24,1
981760,101,1.15,-0.24,1
981760,103,3.81,-0.36,1
981760,110,1.15,-0.24,1
981760,112,1.15,-0.24,1
981760,114,2.3,-0.48,1
981760,118,0.79,-0.6,1
981760,122,0.79,-0.6,1
981760,130,0.88,-0.51,1
981760,134,2.18,-0.6,1
981760,137,0.88,-0.51,1
981760,139,0.88,-0.51,1
981760,141,0.88,-0.51,1
981760,145,0.88,-0.51,1
981760,146,2.64,-1.53,1
981760,153,0.88,-0.51,1
981760,157,0.88,-0.51,1
981760,158,0.88,-0.51,1
981760,159,0.88,-0.51,1
981760,160,0.88,-0.51,1
981760,162,0.88,-0.51,1
981760,163,0.88,-0.51,1
981760,170,1.76,-1.02,1
981760,171,1.76,-1.02,1
981760,181,1.39,0.0,0
981760,183,1.39,0.0,0
981760,196,1.39,0.0,0
981760,198,1.39,0.0,0
981760,205,1.39,0.0,0
